nameAr,nameEn,cuisineId,governorate,primaryLocationAr,priceCategory,overallRating,description,branchNameAr,districtNameAr,latitude,longitude,phoneNumber,operatingHoursAr,avgMealPrice,avgCoffeePrice,shishaPrice,instagramUrl,facebookUrl,menuUrl
مطعم وكوفي شوب خيط دهب,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,31.9417774,35.8818194,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
ملحمة زهور الشفاء,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.4,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0488613,35.8746929,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
المختار,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.6,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.3285593,35.7509819,26472156,Mo-Sa 08:00-18:00,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
بريزو,Brizo,2,محافظة العاصمة (عمان),عمان,$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5290861,35.0011815,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
جيران,Jeeran,2,محافظة العاصمة (عمان),عمان,$$,4.1,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5290443,35.001071,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
فروجنا,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,31.9767518,35.8548338,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
كشك كلية الاداب,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.5,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5378168,35.8559088,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك الشماليه الجديد,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.7,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5411726,35.8530767,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك الشماليه,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5412125,35.8533229,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك العلوم,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5405009,35.8531987,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك الشطرنج,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.3,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5382407,35.8537214,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
الهودج,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.4,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5384731,35.8517959,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك كليه الرياضه,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5403299,35.8556032,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
رياشي وعموره,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5378998,35.8519064,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
كشك العماده,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.1,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5382526,35.8538507,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك الحجاوي والقانون,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5355498,35.8544768,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
مطاعم ابو محمود,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.5,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5371156,35.8520189,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
مطعم جفرة,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.6,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5375201,35.8519166,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
كافيه الكازار,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5372447,35.8519953,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كشك الرياضه,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.1,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5408035,35.8557422,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
عرفة,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.4,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.535683,35.8632233,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
كافية كاري,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.5,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5349253,35.8610321,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
قهوة العبابنة,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.537668,35.8523154,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كافيه مارينا,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5363578,35.852161,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
منسفنا و بس,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.534403,35.8522846,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
ملك الشاورما,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.3,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.542037,35.8539466,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
العنود,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.6,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5400239,35.8516259,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
ايان,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.7,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5307127,35.8528063,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
القيصر,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5309671,35.8527476,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
كافيه ايليت,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5341382,35.8522997,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
بوبايز,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.5330956,35.8521556,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
